"subject_id" "activity_nm" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyAccMag.mean.." "tGravityAccMag.mean.." "tBodyAccJerkMag.mean.." "tBodyGyroMag.mean.." "tBodyGyroJerkMag.mean.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyAccMag.mean.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroJerkMag.mean.." "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.std.." "tGravityAccMag.std.." "tBodyAccJerkMag.std.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.std.." "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyAccMag.std.." "fBodyBodyAccJerkMag.std.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroJerkMag.std.."
27 "WALKING" 15.78042067 -0.9489290643649 -6.430870488 53.85127938 -10.68733097 -7.1940234264 3.9006922393 0.0919012658 -1.182882653 -4.87853635698 -2.0824845328 6.7412617612 -4.481132000297 -2.718754106 -3.7064110504 -13.61467089 -13.61467089 -13.13853131 -22.60840896 -32.06747037 -17.59603534 -7.79666185 -17.80523794 -19.692516 -11.101739659 -21.80917422 -28.38702231 -30.47928119 -18.13639565 -18.65207613 -14.81623875 -29.60874713 -35.52742738 -19.86310695 -10.676169253 -16.94714159 -55.8523698 -55.50620099 -54.52582896 -18.02248923 -5.93315617585 -22.86774677 -34.59103417 -30.2023083 -14.25686333 -29.82564212 -36.14401366 -24.30177687 -23.21927986 -23.21927986 -15.1699196 -27.49978428 -35.26696183 -20.81961191 -15.26126836 -19.69436738 -19.75679356 -3.7345204575 -23.82360565 -36.61390016 -30.26379879 -16.9773082 -31.37237848 -15.944725255 -31.17262435 -36.4368159
27 "WALKING_DOWNSTAIRS" 13.09194425 -0.5964836555 -4.9648585663 40.98072786 -7.34530609 -6.1620950214 4.1196021693 0.7034256652 -0.4334152904 -7.03236828383 -0.7177789984 6.7185812148 -2.2695849188 -2.8249037266 -2.7325922824 4.7551408459 4.7551408459 -5.0785332675 -7.2504610876 -19.38404979 3.6512587984 -2.7576101215 -10.630415888 -1.9264355555 -7.5229119069 -15.119561437 -13.051658906 -17.6938436669 -6.375815781 6.591924206 0.4777328171 -15.80100389 -20.582221825 7.365931368 -4.3107241299 -10.561794467 -41.66690726 -41.1384157 -40.52054695 -0.1576691084 -6.095236581 -18.00968041 -16.003807969 -21.19978819 -11.345230925 -21.72885499 -20.21620901 -13.51980354 5.331756226 5.331756226 -1.7000166604 -13.549891953 -20.4955314761 8.576159529 -7.728470849 -13.335990882 -2.300369905 -7.182735051 -20.88924165 -17.202611203 -23.89346285 -16.18390605 -3.1333281947 -4.9995415796 -17.511304605 -22.124580433
27 "WALKING_UPSTAIRS" 13.55428295 -1.0248619528 -6.300052348 44.26801421 -11.69321164 -15.02677465 3.7472940134 -0.7151698098 0.3440863448 -4.7957589227 0.10837468976 7.1466226446 -4.7813454267 -2.59709962321 -3.2079699848 -8.190057155 -8.190057155 -24.43243853 -14.5934316995 -35.69464963 -21.29797746 -12.73411441 -21.36320615 -25.65880667 -22.56574624 -31.03575632 -27.7628307 -30.29872156 -20.42695123 -20.09037579 -23.49928417 -30.99105424 -36.67816999 -15.06741691 -4.8455307927 -11.766101713 -48.77812761 -48.33338231 -47.26044444 -23.87137566 -21.76850847 -32.31986969 -28.68551124 -29.98630683 -8.668000046 -35.48452233 -36.26857035 -34.52069994 -19.3773881 -19.3773881 -23.69513892 -25.5905467488 -36.95822944 -12.92870735 -4.049705097 -10.06428242 -24.425092 -22.95593799 -33.51411046 -29.286968369 -29.98134319 -9.358943529 -23.90409446 -24.1235895 -26.690134746 -38.33742996
28 "LAYING" 22.0730786 -1.3403028658 -8.667588237 -39.22676335 11.52586196 1.2605602 6.246165152 0.47519386565 0.480777550914 -1.3894164588 -7.795898698 7.486329852 -8.360930163 -2.8480803997 -4.2760153171 -76.64897842 -76.64897842 -78.27642735 -74.9685537 -78.25762165 -77.9144694 -76.67490952 -76.88925379 -78.40107352 -78.24758619 -77.62012523 -75.74433877 -77.26595644 -76.89318759 -76.88284701 -77.87489988 -75.53746955 -77.74644659 -77.51106364 -75.63094243 -76.51602743 -77.64792715 -77.58072228 -78.32997326 -78.41317732 -78.29436318 -77.84573247 -76.41298238 -76.80459709 -76.98999294 -76.86423588 -78.43198258 -78.51351328 -76.36592236 -76.36592236 -77.86501183 -74.31527307 -77.58186218 -77.38598911 -75.36031822 -76.54167239 -78.5764721 -78.48939736 -77.96246745 -76.64736912 -76.60423905 -77.30496192 -76.6051215 -77.78689029 -74.53400033 -77.5455857
28 "SITTING" 19.94238932 -1.33491197706 -8.029291648 65.32785426 -8.106964442 9.7489848108 5.534435675 1.06803527533 0.01856548927 -2.4409298172 -4.852395724 6.265828899 -6.868332402 -2.9376560621 -4.1689106076 -68.81685902 -68.81685902 -70.07575441 -68.77264083 -70.64734747 -70.54705027 -68.13731883 -68.56032864 -70.33620993 -69.33990579 -70.05164774 -70.1081515 -69.34446962 -68.70098009 -68.68282493 -69.78086544 -69.1414218 -70.52154256 -70.79564209 -67.67317763 -67.44004169 -71.21753997 -69.96717737 -68.83831293 -70.29264092 -69.2798006 -70.29557472 -70.53638281 -68.85478843 -68.87756178 -70.71520771 -70.61139854 -69.91212178 -68.24035464 -68.24035464 -69.86171852 -68.47675085 -70.44781812 -70.91688302 -67.67175444 -67.17927438 -70.40064832 -69.40731069 -70.4395994 -70.67629017 -68.63090524 -69.2323946 -68.56426256 -69.89928022 -68.65446907 -70.44446664
28 "STANDING" 21.94581046 -1.36381748491 -8.419771431 74.93267303 -19.56483716 -3.0480609629 5.949739655 0.71681694263 -0.21156996131 -2.00092419397 -5.838113011 6.834867577 -8.0776243166 -3.4077808339 -4.15458039377 -73.11226048 -73.11226048 -75.80460701 -70.6451551 -75.81480051 -76.82906433 -70.58100102 -73.82573925 -76.5125835 -73.87834929 -76.21534786 -69.55366215 -74.90470204 -73.2057602 -73.40257187 -75.26549345 -71.86254247 -75.74192757 -77.24214245 -69.17944813 -71.50478211 -78.2146947 -76.06131391 -75.19079234 -76.51976021 -73.76768583 -76.6114636 -69.83854636 -74.26049929 -73.11382399 -73.33912842 -76.86518353 -75.56327593 -72.4950084 -72.4950084 -75.37140293 -69.27648611 -75.54505193 -77.44113171 -69.08307198 -70.91046327 -76.76215094 -74.02231114 -76.9121921 -70.04983469 -73.95202712 -73.63108756 -72.9847155 -75.44208927 -69.3983133 -75.52269054
28 "WALKING" 15.18632409 -0.8465025041 -5.6005940914 50.91823488 -12.38307218 -6.799294506 5.028060052 1.2230276547 -0.4119742089 -5.7183952245 -0.93323970727 6.26755919 -5.0206322482 -2.7831300279 -3.205183391 -9.7559650962 -9.7559650962 -16.15806141 -16.781901074 -29.49743296 -15.12335788 -6.9072629064 -19.24223248 -19.58050694 -15.90561062 -26.93274252 -20.23277787 -27.25281394 -13.771568431 -19.01646945 -19.48381864 -27.78853094 -32.1821156 -15.8221902 -6.365854067 -16.25013338 -52.74147074 -52.31416643 -50.98815172 -18.12780995 -11.886648526 -29.02340547 -27.2051257 -26.87493636 -13.1004747694 -21.56852247 -34.50700194 -23.81010656 -21.20547708 -21.20547708 -21.08428511 -24.86762971 -31.31250449 -16.13695085 -9.1146070552 -17.60649458 -19.82428649 -10.3549051946 -31.02730642 -29.45593176 -26.86341993 -16.645143083 -27.62497821 -23.55874253 -27.907825 -31.80987345
28 "WALKING_DOWNSTAIRS" 13.50753552 -1.0130601432 -4.9950928081 42.7474173 -10.85126684 -5.587953766 4.4742059063 0.6598741557 0.057017065 -6.4904302371 0.326859571911 6.3766315769 -1.2258676968 -2.62388997963 -3.57040008472 4.8005239627 4.8005239627 -3.254777284 -3.1393309052 -15.659196056 4.09732006 8.576319758 -14.175435173 -1.2359141187 -0.5843827141 -16.803221997 -1.37986183 -9.98660725 -8.4820475053 8.686640354 -0.5925896057 -10.2743205204 -18.24915286 5.7827928454 7.1988457392 -15.68746333 -44.01839095 -43.62659376 -42.1847485 -0.7712002478 1.221438615 -19.64445002 -12.3328912256 -11.930959595 -14.12315029 -7.541465274 -19.53012241 -15.46578577 6.2314159409 6.2314159409 -1.9268140057 -10.3262706557 -18.72808743 6.33866581 3.00385519282 -19.17925302 -4.508516551 -0.0806802991 -22.47046418 -15.89085392 -13.48298477 -19.15927077 -3.4066954931 -4.064553209 -16.693576489 -21.37722324
28 "WALKING_UPSTAIRS" 13.36229793 -1.42516411174 -6.1972153103 43.57991982 -16.99442383 -13.52560078 3.6048425427 1.13722558205 0.3820316451 -6.597511509 1.0824798859 5.289770373 -4.1089708282 -2.5120158587 -3.8383132288 -9.498265702 -9.498265702 -19.79239866 -13.4341794172 -31.63426968 -13.571168512 -9.7200425251 -20.4883799 -16.262203232 -18.25847804 -29.97849183 -20.58545048 -26.62539154 -16.228760976 -10.8894876028 -15.016104203 -27.27660589 -33.78779679 -12.345183945 -7.4844477288 -14.5853326 -48.17958781 -47.30969548 -45.92621468 -15.946254452 -16.911722776 -32.511936 -26.45972962 -24.44529559 -9.6546474545 -25.20842859 -35.2191262 -30.78198147 -10.80836199 -10.80836199 -16.59347925 -24.32309058 -34.17673816 -11.92005884 -9.1063040369 -14.36594314 -18.88395768 -17.80035495 -35.08328932 -28.37555394 -23.4594551 -11.5384121276 -17.06593461 -19.09929129 -26.93753786 -35.94749063
29 "LAYING" 19.82336858 -1.186561841 -7.552882704 -23.92849915 55.71994077 40.74120346 4.9601422522 0.80669321094 0.16666452105 -1.782138933 -5.2565190635 8.791426044 -6.867845177 -2.668701236 -4.653840696 -68.06803057 -68.06803057 -68.49805038 -67.06272999 -68.81525435 -68.07726295 -68.24336698 -68.27370094 -68.45862476 -68.26851885 -68.4492729 -68.52546001 -68.56504722 -67.35671826 -68.08924453 -68.58588103 -67.89609258 -68.83559986 -67.91114933 -68.32662532 -68.12060534 -67.1328524 -68.60308777 -68.0186943 -68.44841327 -68.27643603 -68.53689362 -68.6050848 -68.49981609 -67.27462874 -68.7614353 -68.79862872 -68.68127483 -67.72847819 -67.72847819 -68.63063726 -67.41576642 -68.83895894 -67.85682933 -68.35694728 -68.06013555 -68.4855 -68.34229771 -68.52443543 -68.63100078 -68.46461421 -67.40326855 -67.73038507 -68.61130007 -67.39085419 -68.83338091
29 "SITTING" 16.63079865 -0.9978408225 -6.624709152 53.49382531 9.339567414 17.17536382 4.4726286151 0.3591188428 0.19006205712 -2.275626674 -4.5347860328 3.482975815 -5.721821975 -2.4001106091 -2.8200538617 -58.68102131 -58.68102131 -59.44318846 -57.74263993 -59.72353849 -59.46563782 -58.1765701 -58.53738185 -59.60674561 -59.03299158 -59.30821446 -59.30361414 -59.41975472 -58.43601567 -58.40079191 -59.40562223 -58.81616555 -59.70378294 -59.44470117 -57.79334987 -58.08383269 -59.08074911 -58.41625739 -57.96192272 -59.61153362 -59.043306 -59.41012398 -59.41072229 -59.30004118 -58.2736795 -59.59932177 -59.71914988 -59.57002605 -58.15741899 -58.15741899 -59.43190376 -58.29468148 -59.69432064 -59.43705126 -57.70163696 -57.94805846 -59.65321053 -59.12959913 -59.4267517 -59.44366531 -59.23558852 -58.37475103 -58.27308119 -59.38937456 -58.26068238 -59.68452168
29 "STANDING" 18.06772928 -1.1219381489 -7.062839386 63.34306758 -3.8016649814 2.05494802336 4.894841447 0.74818236132 0.021638174041 -1.7944912265 -4.6868944143 5.379294495 -6.426559786 -2.63321876 -3.542020991 -64.00844573 -64.00844573 -64.40105227 -63.74272713 -64.48940543 -64.67656258 -63.26747508 -63.96624161 -64.59289889 -63.90767374 -64.25520266 -63.34155422 -64.45313381 -63.93755644 -63.99562616 -64.33660302 -63.75718199 -64.45868338 -64.7444613 -63.00422187 -63.71348678 -64.78967478 -64.0337121 -63.99019533 -64.58743334 -63.91698026 -64.38860088 -63.56966329 -64.37371696 -63.91896181 -63.91404901 -64.70965235 -64.39457085 -63.81347134 -63.81347134 -64.38221982 -63.39831325 -64.44448609 -64.77929707 -62.93810595 -63.62219329 -64.61802253 -64.01088085 -64.43556435 -63.64556672 -64.32684188 -64.00642472 -63.84610154 -64.37131575 -63.43601737 -64.44859059
29 "WALKING" 14.41599559 -0.86345268312 -5.651518647 51.00584241 -6.74785817 5.065698354 4.5248397472 1.186513407 0.4990200715 -0.42170412861 -4.3438881172 4.5413168518 -5.66508006869 -2.5434600578 -2.0795556294 -5.0626309867 -5.0626309867 -12.732278903 -14.87038318 -26.83083226 -7.19843380535 -1.8531043248 -14.82594649 -11.154904019 -4.6651310647 -20.92852483 -22.86897257 -19.19831276 -21.05570726 -12.491215195 -5.775844944 -22.09134623 -33.31055914 -9.239910832 -4.86296524821 -12.869886028 -51.84743756 -51.68946095 -50.13701617 -11.7359777681 -4.62025615688 -24.47317452 -31.74003956 -9.635539738 -22.80231938 -20.98320994 -31.16104782 -26.7188947 -13.92283837 -13.92283837 -7.050922502 -19.01714712 -32.44781567 -10.088866773 -9.649632598 -15.017449352 -16.288843498 -8.2160950209 -28.03884955 -34.67861863 -4.9892063839 -26.1882266 -20.84264779 -8.983844459 -22.74531202 -32.7893893
29 "WALKING_DOWNSTAIRS" 14.070741172 -0.7171783227 -4.7104319275 45.52733832 -3.652622171 4.41432218 3.0569854343 0.0298088145000002 -0.6750863189 -1.795805140595 -4.0850202715 3.9467715584 -3.5711350559 -3.22311506575 -1.7263124653 4.977847952 4.977847952 -6.6546059738 -5.9024692232 -25.88037391 5.31183361172 -1.019009844 -12.80122321 -1.835799424 -4.6936831658 -19.73632569 -9.0920640696 -22.23000154 -9.562842935 5.5667504716 0.02154702263 -18.31007433 -28.63577405 8.034412918 -5.8782464163 -10.7125439942 -45.20333724 -43.86734706 -41.72644343 -1.14972355413 -3.7123602411 -22.98068088 -13.5397083604 -18.74208661 -14.93388554 -16.694762734 -33.28651372 -18.22893151 6.455095209 6.455095209 -1.4769281858 -12.8356703247 -28.65873834 8.997053965 -11.4887545748 -12.5795156182 -4.7346199499 -5.7783130186 -26.27140257 -15.3179106215 -17.0338891 -19.9759606 -1.5881669339 -3.8290287593 -15.50517960473 -30.08044714
29 "WALKING_UPSTAIRS" 13.005730277 -1.4673800304 -5.7820288042 45.53368874 -11.12888614 2.17455145768 5.21091447434 -0.0337619404 -1.4244979709 4.5667483688 -7.4640774983 4.18615880499 -6.39102456 -2.5040720871 -3.3366000235 0.408836533 0.408836533 -16.87191682 2.15417562028 -30.24969935 -5.3798805204 -9.6045636735 -15.70390626 -11.0283207813 -20.03544367 -31.6637308 -12.7654452298 -19.30822172 -16.74330649 -5.3070137452 -11.716294288 -17.5034809546 -34.1752731 -4.2518062915 -5.9842860945 4.8776731615 -46.75526164 -45.22738212 -42.08362389 -8.9359249382 -19.04258558 -33.25942456 -15.8713318495 2.259404921 -18.36594192 -23.27169771 -35.97703443 -27.36243418 -2.0320106533 -2.0320106533 -12.469773625 -3.922333153 -34.9294696 -3.8740640009 -6.92164526623 9.949834007 -10.357884496 -20.0237984 -34.795713 -17.166572046 11.482992399 -21.76349977 -7.643694039 -13.74859427 -3.642242018 -37.06674512
30 "LAYING" 19.67237304 -1.3614586903 -7.256070535 -24.13164287 51.28628734 47.70214475 5.265376665 0.75376133061 -0.0261932777 -1.87468553 -5.330334462 6.569305142 -7.159415101 -2.6941310727 -4.170157392 -67.8880989 -67.8880989 -68.5462974 -67.35994448 -68.95604894 -68.23529995 -67.19819922 -67.92253942 -68.38215311 -68.01873959 -68.29426943 -68.02523369 -67.77192327 -67.73041528 -67.39885743 -67.89644887 -67.34008393 -68.44749349 -68.34537608 -66.79412767 -67.69309655 -68.56947599 -69.22515004 -68.82921674 -68.42246429 -67.97348447 -68.56625273 -68.15639757 -67.62291711 -67.82224093 -68.86430836 -68.62499435 -68.65382122 -67.21175351 -67.21175351 -67.87496032 -66.58851087 -68.33239998 -68.39316824 -66.749088 -67.7031739 -68.62455237 -68.07039377 -68.75970872 -68.21418805 -67.55939067 -68.05394666 -67.48362675 -67.76614446 -66.68511145 -68.28370841
30 "SITTING" 16.6368370455 -0.4989334031 -6.1699576603 51.17937789 7.104480342742 21.37549324 4.7123579371 0.60492936481 -0.17246033341 -2.2222441887 -4.6099206218 4.35241611 -5.906787586 -2.52916964104 -3.026868494 -59.36420773 -59.36420773 -61.24354145 -59.26253408 -61.61171807 -61.07054467 -59.15271462 -59.90899362 -61.30407706 -60.78515447 -61.13065555 -61.19614684 -60.88436477 -59.59298079 -59.51525006 -61.12123252 -60.38032954 -61.48854229 -60.98461014 -58.14713405 -58.94055056 -60.65861216 -59.48040102 -59.31141111 -61.3096038 -60.78609756 -61.26619164 -61.26422551 -60.54160884 -59.21329845 -61.61984982 -61.53446202 -61.26371873 -58.45989093 -58.45989093 -61.13557368 -59.55975987 -61.45937395 -60.96032234 -57.90753983 -58.66463705 -61.381089 -60.87793122 -61.31621514 -61.2860578 -60.37590695 -59.35313848 -58.49971142 -61.08828746 -59.48986411 -61.43867832
30 "STANDING" 16.34964925 -1.0039669381 -6.4166163803 57.1448456 -5.917511447 1.433961739 4.439245385 0.71307645641 0.112596460297 -1.6292173588 -3.954972841 4.73483705 -5.8832453465 -2.5827822325 -3.0698123412 -54.90384092 -54.90384092 -57.30228622 -53.91954333 -57.40672116 -57.348829 -54.24903215 -55.34729672 -57.10359777 -56.48865836 -56.81066505 -54.02882845 -55.79210138 -55.33008935 -54.99079959 -56.24809934 -54.12951562 -56.59528774 -57.67600619 -52.6076171 -53.85818522 -58.78883423 -56.53060004 -56.00323473 -57.13741397 -56.481814 -57.16494165 -53.77310256 -55.50161932 -54.91924638 -56.64702538 -57.11996537 -57.27989457 -54.07765604 -54.07765604 -56.094974 -52.34761057 -56.40374464 -57.84516797 -52.24879412 -53.52992079 -57.36078699 -56.66609927 -57.46330596 -53.79137163 -55.42871667 -55.17543621 -54.38226075 -55.85175097 -52.44346145 -56.34550529
30 "WALKING" 17.96643927 -1.14322250725 -6.4106059483 62.73914082 -10.24879855 -0.25516164991 4.4764848062 1.4277675425 -0.4806972534 -2.9867848131 -4.2196110277 5.4571935552 -5.6799594623 -4.010687647 -2.89904699462 -12.684102143 -12.684102143 -22.8872614 -1.49266518351 -30.68446744 -22.841189209 -12.600683154 -20.12132737 -25.323716022 -19.469147354 -30.35699616 -24.33861953 -11.43356006261 -16.07777234 -22.25364524 -22.566708755 -23.29238314 -35.59541396 -22.51562789 -11.28075141 -7.830990954 -63.68391035 -63.06147654 -61.35729734 -24.33606119 -17.596102839 -33.88787058 -25.2148386 0.3901806298 -11.867027408 -29.9224501 -32.34541715 -30.95357175 -23.39177175 -23.39177175 -22.99381636 -17.344972534 -35.5535227 -22.42032731 -14.016230499 -6.054409516 -26.98380087 -18.815296196 -37.40166736 -25.93710249 6.2104643005 -15.466195785 -30.54043167 -23.82493208 -21.55021316 -37.6077029
30 "WALKING_DOWNSTAIRS" 17.557820112 -1.08118018127 -6.1986448184 59.39603047 -7.856043058 1.78610638285 5.4803848297 -0.4687886676 -0.7334688228 -4.62266607091 -4.2972969541 5.5537603418 -3.81891842 -3.0802073696 -3.3702904218 -2.31818695931 -2.31818695931 -18.2118057006 -5.9233138731 -35.6088944 -6.6319513394 -1.3431497363 -16.000176733 -14.5652350913 -13.9495523868 -24.78069903 -16.3098209403 -21.58003742 -16.350687359 0.2542936413 -7.8096068228 -22.11988553563 -38.28988647 -3.581759614 -1.6902940818 -13.471092798 -59.4512041 -56.95808265 -54.41535772 -14.0519218695 -12.0686779865 -28.95834951 -16.4872359755 -17.694329814 -18.312962496 -33.65139944 -38.05537079 -30.93073695 -0.8417814947 -0.8417814947 -7.7675574398 -12.912587606 -38.29504856 -2.51259396772 -5.7950322054 -15.9583890818 -17.967769223 -13.480785194 -33.201933 -17.25996897297 -15.855387407 -23.03557152 -11.06918074265 -8.2537068859798 -15.6464367195 -40.02124443
30 "WALKING_UPSTAIRS" 17.642016747 -1.64652604211 -8.1053370954 60.56893895 -14.73207399 -1.439107154642 3.7689624237 -0.2331674987 1.049790293 -0.231383475 -5.0674420204 5.29554547138 -7.0469269862 -0.9172367985 -2.367025969 -8.94581071978 -8.94581071978 -38.77900647 -7.384543873 -46.72071669 -27.32618383 -19.357894957 -23.8887896 -35.7940973 -38.53976365 -47.95725228 -31.722535203 -23.79379816 -20.7309051 -26.038243 -35.73601789 -29.19479778 -50.30833937 -22.78279089 -8.2752252445 1.62154222728 -62.01218558 -59.47070584 -56.05618143 -34.80231322 -38.16894529 -49.52623165 -32.0994388495 -5.4631298357 -13.752282693 -48.27871942 -48.3169023 -43.23479025 -21.281703031 -21.281703031 -36.51945092 -11.004079731 -50.33854129 -21.20692328 -6.7794467207 7.89408196986 -36.50173843 -39.70372913 -51.0090022 -32.7264754027 2.9220459813 -16.472759874 -25.64302525 -37.75707866 -9.8456980949 -51.43771263
